t,k,g_s1,w_s1,cov_scale_s1,fault_active_s1,valid_s1,gate_target_s1,gate_supervision_mask_s1,g_s2,w_s2,cov_scale_s2,fault_active_s2,valid_s2,gate_target_s2,gate_supervision_mask_s2,g_s3,w_s3,cov_scale_s3,fault_active_s3,valid_s3,gate_target_s3,gate_supervision_mask_s3,g_s4,w_s4,cov_scale_s4,fault_active_s4,valid_s4,gate_target_s4,gate_supervision_mask_s4
1.0,10,0.75289386510849,0.20399752259254456,1.788975477218628,0.0,1.0,0.800000011920929,1.0,0.7394453287124634,0.21818304061889648,1.7886826992034912,0.0,1.0,0.800000011920929,1.0,0.728293240070343,0.19836938381195068,1.7889113426208496,0.0,1.0,0.800000011920929,1.0,0.7630137205123901,0.3794500231742859,1.7870957851409912,0.0,1.0,0.800000011920929,1.0
1.100000023841858,11,0.756126344203949,0.20336513221263885,1.7892873287200928,0.0,1.0,0.800000011920929,1.0,0.735621452331543,0.1890329122543335,1.7893954515457153,0.0,1.0,0.800000011920929,1.0,0.7294867038726807,0.16439509391784668,1.789790153503418,0.0,1.0,0.800000011920929,1.0,0.7593522071838379,0.44320690631866455,1.7868776321411133,0.0,1.0,0.800000011920929,1.0
1.2000000476837158,12,0.758007824420929,0.1788216382265091,1.7894753217697144,0.0,1.0,0.800000011920929,1.0,0.7290890216827393,0.18848608434200287,1.7891464233398438,0.0,1.0,0.800000011920929,1.0,0.7406395673751831,0.1638995260000229,1.7896409034729004,0.0,1.0,0.800000011920929,1.0,0.7592269778251648,0.46879273653030396,1.7864751815795898,0.0,1.0,0.800000011920929,1.0
1.2999999523162842,13,0.7584888935089111,0.17090225219726562,1.7911913394927979,0.0,1.0,0.800000011920929,1.0,0.7301065921783447,0.1855643093585968,1.7907662391662598,0.0,1.0,0.800000011920929,1.0,0.7448734641075134,0.18096241354942322,1.790927767753601,0.0,1.0,0.800000011920929,1.0,0.7621154189109802,0.46257108449935913,1.788095235824585,0.0,1.0,0.800000011920929,1.0
1.399999976158142,14,0.7563959360122681,0.2503865659236908,1.79013991355896,0.0,1.0,0.800000011920929,1.0,0.7272842526435852,0.16924495995044708,1.7912068367004395,0.0,1.0,0.800000011920929,1.0,0.7477899789810181,0.10989060252904892,1.7926806211471558,0.0,1.0,0.800000011920929,1.0,0.7597802877426147,0.4704779088497162,1.788193702697754,0.0,1.0,0.800000011920929,1.0
1.5,15,0.7577933073043823,0.30677714943885803,1.7908755540847778,0.0,1.0,0.800000011920929,1.0,0.7239132523536682,0.17699852585792542,1.7924315929412842,0.0,1.0,0.800000011920929,1.0,0.7567837834358215,0.1132010743021965,1.794021487236023,0.0,1.0,0.800000011920929,1.0,0.7643207311630249,0.4030233323574066,1.7900679111480713,0.0,1.0,0.800000011920929,1.0
1.600000023841858,16,0.7575852274894714,0.3461431562900543,1.7912609577178955,0.0,1.0,0.800000011920929,1.0,0.7237646579742432,0.1776999980211258,1.7931861877441406,0.0,1.0,0.800000011920929,1.0,0.7592538595199585,0.13691318035125732,1.794205665588379,0.0,1.0,0.800000011920929,1.0,0.7646294832229614,0.339243620634079,1.7913782596588135,0.0,1.0,0.800000011920929,1.0
1.7000000476837158,17,0.7507426738739014,0.35217922925949097,1.792180061340332,0.0,1.0,0.800000011920929,1.0,0.7237889170646667,0.19241963326931,1.793958306312561,0.0,1.0,0.800000011920929,1.0,0.7352398633956909,0.14466093480587006,1.7949302196502686,0.0,1.0,0.800000011920929,1.0,0.7666224837303162,0.3107401728630066,1.7926933765411377,0.0,1.0,0.800000011920929,1.0
1.7999999523162842,18,0.7546387314796448,0.35941970348358154,1.792922019958496,0.0,1.0,0.800000011920929,1.0,0.7293286919593811,0.19242973625659943,1.794774055480957,0.0,1.0,0.800000011920929,1.0,0.7742497324943542,0.12254135310649872,1.7964248657226562,0.0,1.0,0.800000011920929,1.0,0.7685961723327637,0.32560914754867554,1.793351411819458,0.0,1.0,0.800000011920929,1.0
1.899999976158142,19,0.7611372470855713,0.3473469614982605,1.7946512699127197,0.0,1.0,0.800000011920929,1.0,0.7334854006767273,0.18585903942584991,1.796506404876709,0.0,1.0,0.800000011920929,1.0,0.7804519534111023,0.11631648987531662,1.7981908321380615,0.0,1.0,0.800000011920929,1.0,0.7672176957130432,0.3504774570465088,1.794715404510498,0.0,1.0,0.800000011920929,1.0
2.0,20,0.7673697471618652,0.35638415813446045,1.7952909469604492,0.0,1.0,0.800000011920929,1.0,0.7386975288391113,0.19202615320682526,1.7971105575561523,0.0,1.0,0.800000011920929,1.0,0.783645510673523,0.15090082585811615,1.7980406284332275,0.0,1.0,0.800000011920929,1.0,0.7748444080352783,0.30068883299827576,1.7959113121032715,0.0,1.0,0.800000011920929,1.0
2.0999999046325684,21,0.7674548029899597,0.3334871530532837,1.7959952354431152,0.0,1.0,0.800000011920929,1.0,0.7383137345314026,0.18713785707950592,1.797694206237793,0.0,1.0,0.800000011920929,1.0,0.7951311469078064,0.14674672484397888,1.7986732721328735,0.0,1.0,0.800000011920929,1.0,0.7742236256599426,0.3326282799243927,1.7960853576660156,0.0,1.0,0.800000011920929,1.0
2.200000047683716,22,0.7717067003250122,0.3389495611190796,1.7986576557159424,0.0,1.0,0.800000011920929,1.0,0.7510207891464233,0.1726989895105362,1.8006916046142578,0.0,1.0,0.800000011920929,1.0,0.7916770577430725,0.11527647823095322,1.802107810974121,0.0,1.0,0.800000011920929,1.0,0.7861106991767883,0.373075008392334,1.798472285270691,0.0,1.0,0.800000011920929,1.0
2.299999952316284,23,0.7765153050422668,0.4362049698829651,1.8011114597320557,0.0,1.0,0.800000011920929,1.0,0.756284773349762,0.1969718188047409,1.803553581237793,0.0,1.0,0.800000011920929,1.0,0.807169497013092,0.09117335081100464,1.8061870336532593,0.0,1.0,0.800000011920929,1.0,0.7930057048797607,0.27564993500709534,1.8027031421661377,0.0,1.0,0.800000011920929,1.0
2.4000000953674316,24,0.7749146223068237,0.3265720307826996,1.8040289878845215,0.0,1.0,0.800000011920929,1.0,0.7623003125190735,0.22665554285049438,1.805159330368042,0.0,1.0,0.800000011920929,1.0,0.8149316310882568,0.11496777832508087,1.8075052499771118,0.0,1.0,0.800000011920929,1.0,0.7945305109024048,0.33180466294288635,1.8041372299194336,0.0,1.0,0.800000011920929,1.0
2.5,25,0.7787300944328308,0.3922458291053772,1.805516242980957,0.0,1.0,0.800000011920929,1.0,0.7718328833580017,0.2318887710571289,1.8071792125701904,0.0,1.0,0.800000011920929,1.0,0.819841206073761,0.14016398787498474,1.8089301586151123,0.0,1.0,0.800000011920929,1.0,0.7985556125640869,0.23570138216018677,1.8073008060455322,0.0,1.0,0.800000011920929,1.0
2.5999999046325684,26,0.7847613096237183,0.4170529842376709,1.8062870502471924,0.0,1.0,0.800000011920929,1.0,0.7788152098655701,0.258728951215744,1.8077971935272217,0.0,1.0,0.800000011920929,1.0,0.8218878507614136,0.16521205008029938,1.8093419075012207,0.0,1.0,0.800000011920929,1.0,0.7774322032928467,0.15900596976280212,1.8093836307525635,0.0,1.0,0.800000011920929,1.0
